Row_Id,Location,Date,Time,Fee,Instructor,Latitude,Longitude
300,"Johnston Willis Hospital  1401 Johnston Willis Drive, Richmond, VA, 23235",07/29/2019,7:30 AM - 9:30 AM,$0.00,Katherine M. Challis,37.51065006,-77.59566998
301,"Chippenham Medical Center  7101 Jahnke Road, Richmond, VA, 23225",10/14/2019,4:00 PM - 6:00 PM,$0.00,Katherine M. Challis,37.51467997,-77.52674993
302,"North Courthouse Road Library  325 Courthouse Road, Richmond, VA, 23236",08/06/19,5:30 PM - 7:30 PM,$0.00,Katherine M. Challis,37.48513026,-77.59757112
303,"Meadowdale Library  4301 Meadowdale Blvd, North Chesterfield, VA, 23234",09/09/19,5:30 PM - 7:30 PM,$0.00,Katherine M. Challis,37.43793196,-77.47493711
304,"Central Library  7051 Lucy Corr Blvd, Chesterfield, VA, 23832",11/20/2019,5:30 PM - 7:30 PM,$0.00,Katherine M. Challis,37.38273936,-77.51359511
305,"Halifax Health Conference Room F  303 N. Clyde Morris Blvd., Daytona Beach, FL, 32114",10/10/19,11:00 AM - 12:00 PM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
306,"Halifax Health Conference Room F  303 N. Clyde Morris Blvd., Daytona Beach, FL, 32114",11/14/2019,2:00 PM - 3:00 PM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
307,"Halifax Health Conference Room F  303 N. Clyde Morris Blvd., Daytona Beach, FL, 32114",12/05/19,11:00 AM - 12:00 PM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
308,"Tampa General Community Health Education Center  2106 S. Lois Ave, Tampa , FL, 33629",05/08/19,5:30 PM - 6:30 PM,$0.00,Dawn Lewis,27.926325,-82.51410135
309,"Tampa General Community Health Education Center  2106 S. Lois Ave, Tampa , FL, 33629",06/12/19,5:30 PM - 6:30 PM,$0.00,Dawn Lewis,27.926325,-82.51410135
310,"Halifax Health Conference Room F  303 N. Clyde Morris Blvd., Daytona Beach, FL, 32114",05/09/19,2:00 PM - 3:00 PM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
311,"Halifax Health Main Campus  303 N. Clyde Morris Blvd, Daytona Beach, FL, 32114",05/23/2019,8:00 AM - 9:00 AM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
312,"Halifax Health Main Campus  303 N. Clyde Morris Blvd, Daytona Beach, FL, 32114",05/23/2019,9:00 AM - 10:00 AM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
313,"Halifax Health Main Campus  303 N. Clyde Morris Blvd, Daytona Beach, FL, 32114",05/23/2019,10:00 AM - 11:00 AM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
314,"Halifax Health Main Campus  303 N. Clyde Morris Blvd, Daytona Beach, FL, 32114",05/23/2019,12:00 PM - 1:00 PM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
315,"Halifax Health Main Campus  303 N. Clyde Morris Blvd, Daytona Beach, FL, 32114",05/23/2019,1:00 PM - 2:00 PM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
316,"Halifax Health Main Campus  303 N. Clyde Morris Blvd, Daytona Beach, FL, 32114",05/23/2019,2:00 PM - 3:00 PM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
317,"Yampa Valley Medical Center  1024 Central Park Drive, Steamboat Springs, CT, 80487",06/04/19,5:30 PM - 6:30 PM,$0.00,Melissa Uchitelle-Rogers,40.46250167,-106.8143858
318,"Center for Innovation and Learning/Collaborative Theater  260 Ashley St., Hartford, CT, 06105",05/23/2019,12:00 PM - 1:00 PM,$0.00,Allyssa V. Harland,41.77582014,-72.69825724
319,"Saint Francis Hospital  701 North Clayton Street, Wilmington, DE, 19805",06/18/2019,6:00 PM - 7:30 PM,$0.00,Maria LeNoir,39.74960246,-75.56660801
320,"Saint Francis Hospital  701 North Clayton Street, Wilmington, DE, 19805",08/20/2019,6:00 PM - 7:30 PM,$0.00,Maria LeNoir,39.74960246,-75.56660801
321,"Saint Francis Hospital  701 North Clayton Street, Wilmington, DE, 19805",09/17/2019,6:00 PM - 7:30 PM,$0.00,Maria LeNoir,39.74960246,-75.56660801
322,"Saint Francis Hospital  701 North Clayton Street, Wilmington, DE, 19805",10/15/2019,6:00 PM - 7:30 PM,$0.00,Maria LeNoir,39.74960246,-75.56660801
323,"Saint Francis Hospital  701 North Clayton Street, Wilmington, DE, 19805",11/19/2019,6:00 PM - 7:30 PM,$0.00,Maria LeNoir,39.74960246,-75.56660801
324,"Saint Francis Hospital  701 North Clayton Street, Wilmington, DE, 19805",03/17/2020,6:00 PM - 7:30 PM,$0.00,Maria LeNoir,39.74960246,-75.56660801
325,"Saint Francis Hospital  701 North Clayton Street, Wilmington, DE, 19805",04/21/2020,6:00 PM - 7:30 PM,$0.00,Maria LeNoir,39.74960246,-75.56660801
326,"Saint Francis Hospital  701 North Clayton Street, Wilmington, DE, 19805",05/19/2020,6:00 PM - 7:30 PM,$0.00,Maria LeNoir,39.74960246,-75.56660801
327,"Saint Francis Hospital  701 North Clayton Street, Wilmington, DE, 19805",06/16/2020,6:00 PM - 7:30 PM,$0.00,Maria LeNoir,39.74960246,-75.56660801
328,"Saint Francis Hospital  701 North Clayton Street, Wilmington, DE, 19805",05/21/2019,6:00 PM - 7:30 PM,$0.00,Maria LeNoir,39.74960246,-75.56660801
329,"Castle Rock Adventist Hospital Greenland Conference room  2350 Meadows Parkway, Castle Rock, CO, 80109",05/29/2019,4:30 PM - 5:30 PM,$0.00,Valerie P. Brockman,39.40644276,-104.877221
330,"Castle Rock Adventist Hospital Gateway Mesa Conference room  2350 Meadows Parkway, Castle Rock, CO, 80109",05/15/2019,1:30 PM - 2:30 PM,$0.00,Valerie P. Brockman,39.40644276,-104.877221
331,"Castle Rock Adventist Hospital Greenland Conference room  2350 Meadows Parkway, Castle Rock, CO, 80109",06/20/2019,4:30 PM - 5:30 PM,$0.00,Valerie P. Brockman,39.40644276,-104.877221
332,"Castle Rock Adventist Hospital Gateway Mesa Conference room  2350 Meadows Parkway, Castle Rock, CO, 80109",06/28/2019,4:30 PM - 5:30 PM,$0.00,Valerie P. Brockman,39.40644276,-104.877221
333,"Poudre Valley Hospital  1024 S Lemay Ave, Fort Collins, CO, 80524",05/22/2019,9:30 AM - 11:00 AM,$0.00,Ashley D. Saint-Roberts,40.57115005,-105.056
334,"Medical Center of the Rockies  2500 Rocky Mountain Ave, Loveland, CO, 80538",06/19/2019,2:00 PM - 3:30 PM,$0.00,Ashley D. Saint-Roberts,40.41553,-104.99798
335,"Poudre Valley Hospital  1024 S Lemay Ave, Fort Collins, CO, 80524",07/27/2019,9:00 AM - 10:30 AM,$0.00,Ashley D. Saint-Roberts,40.57115005,-105.056
336,"Medical Center of the Rockies  2500 Rocky Mountain Ave, Loveland, CO, 80538",08/21/2019,6:00 PM - 7:30 PM,$0.00,Ashley D. Saint-Roberts,40.41553,-104.99798
337,"Littleton Adventist Hospital  7700 South Broadway, Littleton, CO, 80122",05/29/2019,4:00 PM - 6:00 PM,$0.00,Nicole Gordon,39.57645996,-104.98541
338,"Littleton Adventist Hospital  7700 South Broadway, Littleton, CO, 80122",06/20/2019,4:00 PM - 6:00 PM,$0.00,Nicole Gordon,39.57645996,-104.98541
339,"City Hall Community Building  151 South 1st West, Cheyenne Wells, CO, 80810",05/08/19,5:30 PM - 7:30 PM,$0.00,Jasmine R. Shea,38.82008404,-102.3505092
340,"UCHealth/Yampa Valley Medical Center  1024 Central Park Drive, Steamboat Springs, CO, 80487",05/07/19,5:30 PM - 6:30 PM,$0.00,Melissa Uchitelle-Rogers,40.46299006,-106.81478
341,"St. Anthony Hospital  11600 W 2nd Place, Lakewood, CO, 80228",05/23/2019,11:00 AM - 12:30 PM,$0.00,Robert C. Hayes,39.71624,-105.13005
342,"St. Anthony Hospital  11600 W 2nd Place, Lakewood, CO, 80228",05/23/2019,2:00 PM - 3:30 PM,$0.00,Robert C. Hayes,39.71624,-105.13005
343,"St. Anthony Hospital  11600 W 2nd Place, Lakewood, CO, 80228",05/23/2019,5:00 PM - 6:30 PM,$0.00,Robert C. Hayes,39.71624,-105.13005
344,"Porter Adventist Hospital - Cottonwood Springs Conference Room  2525 S Downing, Denver, CO, 80210",05/23/2019,5:00 PM - 6:00 PM,$0.00,Lindsay Dickerson,39.66986007,-104.97413
345,"Porter Adventist Hospital - Eagle Conference Room  2525 S Downing St, Denver, CO, 80210",06/07/19,4:00 PM - 5:00 PM,$0.00,Lindsay Dickerson,39.66986007,-104.97413
346,"Porter Adventist Hospital - Cottonwood Springs Conference Room  2525 S Downing St, Denver, CO, 80210",07/21/2019,5:00 PM - 6:00 PM,$0.00,Lindsay Dickerson,39.66986007,-104.97413
347,"Gunnison Valley Health Senior Care Center   3711, 1500 W Tomichi Ave, Gunnison, CO, 81230",05/30/2019,4:30 PM - 6:30 PM,$0.00,Gina  V. Lambert,38.54447651,-106.9447505
348,"Gunnison Valley Health Senior Care Center   1500 W Tomichi Ave,, Gunnison, CO, 81230",08/28/2019,4:30 PM - 6:30 PM,$0.00,Gina  V. Lambert,38.54447651,-106.9447505
349,"Gunnison Valley Health Senior Care Center   1500 W Tomichi Ave, Gunnison, CO, 81230",11/21/2019,4:30 PM - 6:30 PM,$0.00,Gina  V. Lambert,38.54447651,-106.9447505
350,"Community Education Center  2050 Kidskare Point, Colorado Springs, CO, 80910",05/29/2019,12:30 PM - 1:30 PM,$0.00,Lori E. Morgan,38.83080283,-104.7891406
351,"Community Education Center  2050 Kidskare Point, Colorado Springs, CO, 80910",06/14/2019,9:00 AM - 10:00 AM,$0.00,Lori E. Morgan,38.83080283,-104.7891406
352,"Community Education Center  2050 Kidskare Point, Colorado Springs, CO, 80910",08/15/2019,3:30 PM - 4:30 PM,$0.00,Lori E. Morgan,38.83080283,-104.7891406
353,"Community Education Center  2050 Kidskare Point, Colorado Springs, CO, 80910",08/30/2019,3:30 PM - 4:30 PM,$0.00,Lori E. Morgan,38.83080283,-104.7891406
354,"Community Education Center  2050 Kidskare Point, Colorado Springs, CO, 80910",10/30/2019,11:30 AM - 12:30 PM,$0.00,Lori E. Morgan,38.83080283,-104.7891406
355,"Community Education Center  2050 Kidskare Point, Colorado Springs, CO, 80910",11/15/2019,11:30 AM - 12:30 PM,$0.00,Lori E. Morgan,38.83080283,-104.7891406
356,"Memorial Hospital North, Pine Creek Room  4050 Briargate Pkwy., Colorado Springs, CO, 80920",06/26/2019,9:00 AM - 10:00 AM,$0.00,Lori E. Morgan,38.96735003,-104.75459
357,"Memorial Hospital North, Pine Creek Room  4050 Briargate Pkwy., Colorado Springs, CO, 80920",09/09/19,11:30 AM - 12:30 PM,$0.00,Lori E. Morgan,38.96735003,-104.75459
358,"Memorial Hospital North, Pine Creek Room  4050 Briargate Pkwy., Colorado Springs, CO, 80920",12/12/19,3:30 PM - 4:30 PM,$0.00,Lori E. Morgan,38.96735003,-104.75459
359,"Memorial Hospital Central, Dining Room #1  1400 E. Boulder St., Colorado Springs, CO, 80909",07/15/2019,12:30 PM - 1:30 PM,$0.00,Lori E. Morgan,38.83888662,-104.8003745
360,"Memorial Hospital Central, Dining Room #1  1400 E. Boulder St., Colorado Springs, CO, 80909",09/26/2019,3:30 PM - 4:30 PM,$0.00,Lori E. Morgan,38.83888662,-104.8003745
361,"Memorial Hospital Central, Dining Room #1  1400 E. Boulder St., Colorado Springs, CO, 80909",11/29/2019,11:30 AM - 12:30 PM,$0.00,Lori E. Morgan,38.83888662,-104.8003745
362,"St. Francis Medical Center- Conference Rooms 4 & 5  6001 E. Woodmen Road, Colorado Springs, CO, 80923",05/17/2019,1:30 PM - 2:30 PM,$0.00,Angela Kedroutek,38.93862001,-104.71703
363,"St. Francis Medical Center- Conference Rooms 4 & 5  6001 E. Woodmen Road, Colorado Springs, CO, 80923",05/17/2019,3:00 PM - 4:00 PM,$0.00,Angela Kedroutek,38.93862001,-104.71703
364,"St. Francis Medical Center- Conference Rooms 4 & 5  6001 E. Woodmen Road, Colorado Springs, CO, 80923",07/19/2019,1:30 PM - 2:30 PM,$0.00,Angela Kedroutek,38.93862001,-104.71703
365,"St. Francis Medical Center- Conference Rooms 4 & 5  6001 E. Woodmen Road, Colorado Springs, CO, 80923",07/19/2019,3:00 PM - 4:00 PM,$0.00,Angela Kedroutek,38.93862001,-104.71703
366,"St. Francis Medical Center- Conference Rooms 4 & 5  6001 E. Woodmen Road, Colorado Springs, CO, 80923",09/20/2019,1:30 PM - 2:30 PM,$0.00,Angela Kedroutek,38.93862001,-104.71703
367,"St. Francis Medical Center- Conference Rooms 4 & 5  6001 E. Woodmen Road, Colorado Springs, CO, 80923",09/20/2019,3:00 PM - 4:00 PM,$0.00,Angela Kedroutek,38.93862001,-104.71703
368,"St. Francis Medical Center- Conference Rooms 4 & 5  6001 E. Woodmen Road, Colorado Springs, CO, 80923",11/15/2019,1:30 PM - 2:30 PM,$0.00,Angela Kedroutek,38.93862001,-104.71703
369,"St. Francis Medical Center- Conference Rooms 4 & 5  6001 E. Woodmen Road, Colorado Springs, CO, 80923",11/15/2019,3:00 PM - 4:00 PM,$0.00,Angela Kedroutek,38.93862001,-104.71703
370,"Penrose Pavilion- Conference Rooms B & C  2312 N Nevada Ave, Colorado Springs, CO, 80907",06/21/2019,1:30 PM - 2:30 PM,$0.00,Angela Kedroutek,38.8658699,-104.8201457
371,"Penrose Pavilion- Conference Rooms B & C  2312 N Nevada Ave, Colorado Springs, CO, 80907",06/21/2019,3:00 PM - 4:00 PM,$0.00,Angela Kedroutek,38.8658699,-104.8201457
372,"Penrose Pavilion- Conference Rooms B & C  2312 N Nevada Ave, Colorado Springs, CO, 80907",08/16/2019,1:30 PM - 2:30 PM,$0.00,Angela Kedroutek,38.8658699,-104.8201457
373,"Penrose Pavilion- Conference Rooms B & C  2312 N Nevada Ave, Colorado Springs, CO, 80907",08/16/2019,3:00 PM - 4:00 PM,$0.00,Angela Kedroutek,38.8658699,-104.8201457
374,"Penrose Pavilion- Conference Rooms B & C  2312 N Nevada Ave, Colorado Springs, CO, 80907",10/18/2019,1:30 PM - 2:30 PM,$0.00,Angela Kedroutek,38.8658699,-104.8201457
375,"Penrose Pavilion- Conference Rooms B & C  2312 N Nevada Ave, Colorado Springs, CO, 80907",10/18/2019,3:00 PM - 4:00 PM,$0.00,Angela Kedroutek,38.8658699,-104.8201457
376,"Penrose Pavilion- Conference Rooms B & C  2312 N Nevada Ave, Colorado Springs, CO, 80907",12/20/2019,1:30 PM - 2:30 PM,$0.00,Angela Kedroutek,38.8658699,-104.8201457
377,"Penrose Pavilion- Conference Rooms B & C  2312 N Nevada Ave, Colorado Springs, CO, 80907",12/20/2019,3:00 PM - 4:00 PM,$0.00,Angela Kedroutek,38.8658699,-104.8201457
378,"Memorial Administrative Center, Classroom B  2420 E. Pikes Peak Ave., Colorado Springs, CO, 80909",05/14/2019,3:30 PM - 4:30 PM,$0.00,Lori E. Morgan,38.83264246,-104.7857022
379,"Memorial Administrative Center, Classroom B  2420 E. Pikes Peak Ave., Colorado Springs, CO, 80909",07/30/2019,9:00 AM - 10:00 AM,$0.00,Lori E. Morgan,38.83264246,-104.7857022
380,"Memorial Administrative Center, Classroom B  2420 E. Pikes Peak Ave., Colorado Springs, CO, 80909",10/15/2019,1:30 PM - 2:30 PM,$0.00,Lori E. Morgan,38.83264246,-104.7857022
381,"Memorial Administrative Center, Classroom B  2420 E. Pikes Peak Ave., Colorado Springs, CO, 80909",12/31/2019,9:00 AM - 10:00 AM,$0.00,Lori E. Morgan,38.83264246,-104.7857022
382,"St. Joseph's Hospital and Medical Center  350 W. Thomas Rd, Phoenix, AZ, 85013",05/23/2019,1:00 PM - 2:00 PM,$0.00,Dana J. Stout,33.48177,-112.07997
383,"Decatur County Hospital  1405 NW Church Street, Leon, IA, 50144",05/23/2019,6:00 PM - 9:00 PM,$0.00,Jamie P. McDaniel,40.75111,-93.74617
384,"Saint Alphonsus Regional Medical Center - Coughlin 3  1055 North Curtis Road, Boise, ID, 83706",05/23/2019,6:00 PM - 7:30 PM,$0.00,Marie Krochmal,43.61444994,-116.25683
385,"Kootenai Health Free Community Class  2003 Kootenai Health Way, Coeur d'Alene, ID, 83814",05/13/2019,9:00 AM - 11:00 AM,$0.00,Wendy J. Ferguson,47.69624998,-116.7930201
386,"Kootenai Health, main campus  2003 Kootenai Health Way, Coeur d'Alene, ID, 83814",06/11/19,9:00 AM - 11:00 AM,$0.00,Wendy J. Ferguson,47.69624998,-116.7930201
387,"Kootenai Health, main campus  2003 Kootenai Health Way, Coeur d'Alene, ID, 83814",08/13/2019,1:00 PM - 3:00 PM,$0.00,Wendy J. Ferguson,47.69624998,-116.7930201
388,"Kootenai Health, main campus  2003 Kootenai Health Way, Coeur d'Alene, ID, 83814",10/08/19,1:00 PM - 3:00 PM,$0.00,Wendy J. Ferguson,47.69624998,-116.7930201
389,"Kootenai Health, main campus  2003 Kootenai Health Way, Coeur d'Alene, ID, 83814",12/10/19,1:00 PM - 3:00 PM,$0.00,Wendy J. Ferguson,47.69624998,-116.7930201
390,"St. Luke's Boise  190 E Bannock St, Boise, ID, 83712",05/22/2019,12:00 PM - 1:00 PM,$0.00,Heather A. Knapp,43.61248997,-116.19225
391,"St. Luke's Boise  190 E Bannock St, Boise, ID, 83712",06/26/2019,11:30 AM - 1:00 PM,$0.00,Heather A. Knapp,43.61248997,-116.19225
392,"St. Luke's Boise  190 E Bannock St, Boise, ID, 83712",07/25/2019,11:30 AM - 1:00 PM,$0.00,Heather A. Knapp,43.61248997,-116.19225
393,"St. Luke's Boise  190 E Bannock St, Boise, ID, 83712",08/14/2019,11:30 AM - 1:00 PM,$0.00,Heather A. Knapp,43.61248997,-116.19225
394,"St. Luke's Boise  190 E Bannock St, Boise, ID, 83712",09/11/19,11:30 AM - 1:00 PM,$0.00,Heather A. Knapp,43.61248997,-116.19225
395,"Lutheran General Hospital  1775 Dempster Street, Park Ridge, IL, 60068",05/30/2019,9:00 AM - 12:00 PM,$0.00,Anthony M. Butler,42.03971555,-87.84877217
396,"Crawford County Memorial Hospital  100 Medical Pkwy, Denison, IA 51442, Denison, IA, 51442",05/06/19,10:00 AM - 11:00 AM,$0.00,Brian Feist,42.02479997,-95.37842006
397,"Home Extension Club  2nd street, Nashville, AR, 71852",05/03/19,1:00 PM - 2:00 PM,$0.00,Gayla A. Beaird,33.9457648,-93.8521731
398,"Nathan Fire Department  Nathan, Nathan, AR, 71958",05/06/19,7:00 PM - 8:00 PM,$0.00,Gayla A. Beaird,34.06205,-93.69072
399,"Sarasota Memorial Hospital HealthConnection  1700 S. Tamiami Trail, Sarasota, FL, 34239",05/14/2019,2:00 PM - 3:00 PM,$0.00,Leeann Putney,27.31848994,-82.53080006
400,"Cafe Classroom  1700 S 23rd St , Fort Pierce, FL, 34950",06/04/19,12:30 PM - 2:30 PM,$0.00,Chinetta Neal,27.4317634,-80.34731907
401,"Pavilion  1860 N Lawnwood Circle, Fort Pierce, FL, 34950",06/03/19,12:30 PM - 2:30 PM,$0.00,Chinetta Neal,27.43584503,-80.34340717
402,"Lakeland Regional Health Medical Center  1324 Lakeland Hills Blvd Kathy Hunt Learning Center , Lakeland, FL, 33810",05/09/19,5:30 PM - 6:30 PM,$0.00,Diana DeGroot,28.06011001,-81.95381997
403,"Lakeland Regional Health Medical Center  1324 Lakeland Hills Blvd Kathy Hunt Learning Center , Lakeland, FL, 33810",06/08/19,9:00 AM - 10:00 AM,$0.00,Diana DeGroot,28.06011001,-81.95381997
404,"Lakeland Regional Health Medical Center  1324 Lakeland Hills Blvd Kathy Hunt Learning Center , Lakeland, FL, 33810",07/11/19,5:30 PM - 6:30 PM,$0.00,Diana DeGroot,28.06011001,-81.95381997
405,"Lakeland Regional Health Medical Center  1324 Lakeland Hills Blvd Kathy Hunt Learning Center , Lakeland, FL, 33810",08/10/19,9:00 AM - 10:00 AM,$0.00,Diana DeGroot,28.06011001,-81.95381997
406,"Lakeland Regional Health Medical Center  1324 Lakeland Hills Blvd Kathy Hunt Learning Center , Lakeland, FL, 33810",09/12/19,5:30 PM - 6:30 PM,$0.00,Diana DeGroot,28.06011001,-81.95381997
407,"Lakeland Regional Health Medical Center  1324 Lakeland Hills Blvd Kathy Hunt Learning Center , Lakeland, FL, 33810",10/12/19,9:00 AM - 10:00 AM,$0.00,Diana DeGroot,28.06011001,-81.95381997
408,"Lakeland Regional Health Medical Center  1324 Lakeland Hills Blvd Kathy Hunt Learning Center , Lakeland, FL, 33810",11/07/19,5:30 PM - 6:30 PM,$0.00,Diana DeGroot,28.06011001,-81.95381997
409,"Lakeland Regional Health Medical Center  1324 Lakeland Hills Blvd Kathy Hunt Learning Center , Lakeland, FL, 33810",12/07/19,9:00 AM - 10:00 AM,$0.00,Diana DeGroot,28.06011001,-81.95381997
410,"Orlando Regional Medical Center  52 W. Underwood St., Orlando, FL, 32806",09/05/19,6:00 PM - 7:30 PM,$0.00,Adriana Patel,28.52656,-81.37791
411,"Orlando Regional Medical Center  52 W. Underwood St., Orlando, FL, 32806",12/05/19,6:00 PM - 7:30 PM,$0.00,Adriana Patel,28.52656,-81.37791
412,"Orlando Regional Medical Center  52 W. Underwood St., Orlando, FL, 32806",12/13/2019,2:00 PM - 3:00 PM,$0.00,Adriana Patel,28.52656,-81.37791
413,"Orlando Regional Medical Center  52 W. Underwood St., Orlando, FL, 32806",09/27/2019,2:00 PM - 3:00 PM,$0.00,Adriana Patel,28.52656,-81.37791
414,"Orlando Regional Medical Center  52 W. Underwood St., Orlando , FL, 32806",06/21/2019,2:00 PM - 3:00 PM,$0.00,Adriana Patel,28.52656,-81.37791
415,"Orlando Regional Medical Center  52 W. Underwood St., Orlando , FL, 32806",06/06/19,6:00 PM - 7:30 PM,$0.00,Adriana Patel,28.52656,-81.37791
416,"Blake Medical Center  2020 59th St W, Bradenton, FL, 34209",05/29/2019,10:00 AM - 11:00 AM,$0.00,Cynthia L. Tanner,27.48217996,-82.62306999
417,"Blake Medical Center  2020 59th St W, Bradenton, FL, 34209",06/26/2019,10:00 AM - 11:00 AM,$0.00,Cynthia L. Tanner,27.48217996,-82.62306999
418,"Blake Medical Center  2020 59th St W, Bradenton, FL, 34209",07/31/2019,10:00 AM - 11:00 AM,$0.00,Cynthia L. Tanner,27.48217996,-82.62306999
419,"Blake Medical Center  2020 59th St W, Bradenton, FL, 34209",08/28/2019,10:00 AM - 11:00 AM,$0.00,Cynthia L. Tanner,27.48217996,-82.62306999
420,"Blake Medical Center  2020 59th St W, Bradenton, FL, 34209",09/25/2019,10:00 AM - 11:00 AM,$0.00,Cynthia L. Tanner,27.48217996,-82.62306999
421,"Blake Medical Center  2020 59th St W, Bradenton, FL, 34209",10/30/2019,10:00 AM - 11:00 AM,$0.00,Cynthia L. Tanner,27.48217996,-82.62306999
422,"Blake Medical Center  2020 59th St W, Bradenton, FL, 34209",11/27/2019,10:00 AM - 11:00 AM,$0.00,Cynthia L. Tanner,27.48217996,-82.62306999
423,"Blake Medical Center  2020 59th St W, Bradenton, FL, 34209",12/18/2019,10:00 AM - 11:00 AM,$0.00,Cynthia L. Tanner,27.48217996,-82.62306999
424,"Orange Park Medical Center (Classroom 7)  2001 Kingsley Ave., Orange Park, FL, 32073",05/23/2019,4:00 PM - 6:00 PM,$0.00,Sarah Miller,30.16480351,-81.73792281
425,"TGH Brandon Healthplex  10740 Palm River Road, Tampa , FL, 33619",05/29/2019,5:30 PM - 6:30 PM,$0.00,Dawn Lewis,27.93187233,-82.33628618
426,"TGH Brandon Healthplex  10740 Palm River Road, Tampa , FL, 33619",06/26/2019,5:30 PM - 6:30 PM,$0.00,Dawn Lewis,27.93187233,-82.33628618
427,"Tampa General Hospital  1 Tampa General Circle, Tampa, FL, 33606",05/23/2019,12:00 PM - 1:00 PM,$0.00,Dawn Lewis,27.93755992,-82.45925002
428,"Halifax Health Conference Room F  303 N. Clyde Morris Blvd., Daytona Beach, FL, 32114",06/13/2019,11:00 AM - 12:00 PM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
429,"Halifax Health Conference Room F  303 N. Clyde Morris Blvd., Daytona Beach, FL, 32114",07/11/19,2:00 PM - 3:00 PM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
430,"Halifax Health Conference Room F  303 N. Clyde Morris Blvd., Daytona Beach, FL, 32114",08/08/19,11:00 AM - 12:00 PM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
431,"Halifax Health Conference Room F  303 N. Clyde Morris Blvd., Daytona Beach, FL, 32114",09/19/2019,2:00 PM - 3:00 PM,$0.00,Meghan E. Thomas,29.19939226,-81.05473659
432,"City of Chamblee Civic Center  3540 Broad Street, Chamblee, GA, 30341",05/11/19,10:00 AM - 12:00 PM,$0.00,John H. Garrett Jr,33.89622476,-84.29899257
433,"City of Chamblee Civic Center  3540 Broad Street, Chamblee, GA, 30341",05/11/19,1:00 PM - 3:00 PM,$0.00,John H. Garrett Jr,33.89622476,-84.29899257
434,"DMACC Urband Campus  1100 7th St, Des Moines, IA 50314, Des Moines, IA, 50314",05/09/19,2:00 PM - 3:00 PM,$0.00,Brian Feist,41.597973,-93.6269387
435,"Monroe County Hospital and Clinics  6580 165th street, Albia, IA, 52531",05/23/2019,12:00 PM - 1:00 PM,$0.00,Heather R. Leshen,41.04389,-92.79632
436,"Monroe County Hospital and Clinics  6580 165th street, Albia , IA, 52531",05/23/2019,5:30 PM - 6:30 PM,$0.00,Heather R. Leshen,41.04389,-92.79632
437,"Doctors Medical Center, McHenry Conference Center  1445 McHenry Avenue, Modesto, CA, 95350",05/30/2019,6:30 PM - 8:00 PM,$0.00,Rena L. Lepard,37.66513246,-120.9939757
438,"Carondelet St. Joseph's Hospital Canyon Conference Room  350 N. Wilmot Rd., Tucson, AZ, 85711",05/11/19,9:30 AM - 11:00 AM,$0.00,Brooke Reaves,32.22642,-110.85558
439,"Banner-University Medical Center Phoenix, Sandstone Conference Room South  1111 East McDowell Rd, Phoenix, AZ, 85006",05/23/2019,9:00 AM - 11:00 AM,$0.00,Melissa A. Luxton,33.46469993,-112.05724
440,"CHP-Air Ops  3500 Airport Rd, Napa, CA, 94558",05/15/2019,10:00 AM - 12:00 PM,$0.00,Evan Edminster,38.20771622,-122.2695775
441,"Stanford Center for Education and Professional Development  1850 Embarcadero Road, Suite A, Palo Alto, CA, 94303",05/13/2019,4:00 PM - 5:00 PM,$0.00,Michelle Woodfall,37.45190041,-122.1160174
442,"Stanford Center for Education and Professional Development  1850 Embarcadero Road, Suite A, Palo Alto, CA, 94303",06/10/19,4:00 PM - 5:00 PM,$0.00,Michelle Woodfall,37.45190041,-122.1160174
443,"Loma Linda University Medical Center  Medical Center 11175 Campus Street, A217, Loma Linda, CA, 92350",05/09/19,5:00 PM - 6:30 PM,$0.00,Sigrid Burruss,34.05064403,-117.2656384
444,"Simi Valley Public Library  2969 Tapo Canyon Road, Simi Valley, CA, 93063",05/08/19,3:00 PM - 5:00 PM,$0.00,Cynthia Marin,34.28925,-118.71768
445,"Riverside Community Hospital - DeAnza Surgery Center Building  4444 Magnolia Ave, Riverside, CA, 92501",05/18/2019,9:00 AM - 10:00 AM,$0.00,Wendy A. McEuen,33.97588736,-117.3801181
446,"Riverside Community Hospital - DeAnza Surgery Center Building  4444 Magnolia Ave, Riverside, CA, 92501",05/18/2019,10:00 AM - 11:00 AM,$0.00,Wendy A. McEuen,33.97588736,-117.3801181
447,"Riverside Community Hospital - DeAnza Surgery Center Building  4444 Magnolia Ave, Riverside, CA, 92501",05/18/2019,11:00 AM - 12:00 PM,$0.00,Wendy A. McEuen,33.97588736,-117.3801181
